SEQUENTIAL
10.200.19.14;sipp4000;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4001;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4002;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4003;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4004;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4005;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4006;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4007;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4008;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4009;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4010;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4011;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4012;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4013;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4014;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4015;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4016;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4017;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4018;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4019;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4020;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4021;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4022;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4023;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4024;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4025;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4026;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4027;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp4028;5072;5551130011;avaya-sil.ocp.avayacloud.com;5060;
