SEQUENTIAL
10.200.19.14;sipp3000;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3001;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3002;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3003;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3004;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3005;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3006;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3007;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3008;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3009;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3010;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3011;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3012;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3013;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3014;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3015;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3016;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3017;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3018;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3019;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3020;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3021;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3022;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3023;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3024;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3025;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3026;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3027;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
10.200.19.14;sipp3028;8072;5551130013;avaya-sil.ocp.avayacloud.com;5060;
